hostname,ContextSwitchesPerSecond,AbstractionLayer,iface,iface_speed,IPTAB_activated,IPTAB_complexity,IPTAB_maxRules,IPTAB_RX_bytes,IPTAB_RX_packets,IPTAB_TX_bytes,IPTAB_TX_packets,OVS_activated,OVS_complexity,OVS_maxRules,OVS_RX_bytes,OVS_RX_dropped,OVS_RX_packets,OVS_TX_bytes,OVS_TX_dropped,OVS_TX_packets,TC_activated,TC_queueDiscipline,TC_queueLenght,TC_complexity,TC_current_bwd_guaranteed,TC_maxRules,TC_RX_bytes,TC_RX_dropped,TC_RX_packets,TC_TX_bytes,TC_TX_dropped,TC_TX_packets,encapsulationLayer,encapsulationType1,encapsulationType2,sense,l3Proto,dstIP,macSrc,macDst,l4Proto,tos,outTos,dstPort,state,totalpktCount,totalBits,packetSize,programmableTechnology,activatedRuleTimeSecs,averageMatchedBytes,averageMatchedPackets,currentMatchedBytesPerPeriod,currentMatchedPacketsPerPeriod,lastMatchedTime,ruleComplexity,totalMatchedBytes,totalMatchedPackets,actionType,actionName,IPTAB_MIN_CRR_currentMatchedPacketsPerPeriod,IPTAB_MAX_CRR_currentMatchedPacketsPerPeriod,IPTAB_MIN_TOTAL_totalMatchedPackets,IPTAB_MAX_TOTAL_totalMatchedPackets,IPTAB_numberRulesActivatedTotal,IPTAB_MEAN_CRR,IPTAB_MEDIAN_CRR,IPTAB_ST_CRR,IPTAB_Q1_CRR,IPTAB_Q3_CRR,IPTAB_MEAN_TOTAL,IPTAB_MEDIAN_TOTAL,IPTAB_ST_TOTAL,IPTAB_Q1_TOTAL,IPTAB_Q3_TOTAL,OVS_MIN_CRR_currentMatchedPacketsPerPeriod,OVS_MAX_CRR_currentMatchedPacketsPerPeriod,OVS_MIN_TOTAL_totalMatchedPackets,OVS_MAX_TOTAL_totalMatchedPackets,OVS_numberRulesActivatedTotal,OVS_MEAN_CRR,OVS_MEDIAN_CRR,OVS_ST_CRR,OVS_Q1_CRR,OVS_Q3_CRR,OVS_MEAN_TOTAL,OVS_MEDIAN_TOTAL,OVS_ST_TOTAL,OVS_Q1_TOTAL,OVS_Q3_TOTAL,TC_MIN_CRR_currentMatchedPacketsPerPeriod,TC_MAX_CRR_currentMatchedPacketsPerPeriod,TC_MIN_TOTAL_totalMatchedPackets,TC_MAX_TOTAL_totalMatchedPackets,TC_numberRulesActivatedTotal,TC_MEAN_CRR,TC_MEDIAN_CRR,TC_ST_CRR,TC_Q1_CRR,TC_Q3_CRR,TC_MEAN_TOTAL,TC_MEDIAN_TOTAL,TC_ST_TOTAL,TC_Q1_TOTAL,TC_Q3_TOTAL,timestamp
EDGE-IAAS-0-COMPUTE-1,2,0,eth0,10000000000,True,8.0,4096.0,1875007.0,11393.0,28595746.0,72014.0,True,4,16384,306086,0,2751,5830720,0,66302,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,6139,1669808,34.0,IPTABLES,40.0,6665.0,53.75,5332,43,0.0,13,266600,2150,INSERT,DROP,43,50,688,2150,2,46.5,46.5,3.5,46.5,46.5,1419.0,1419.0,731.0,1419.0,1419.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695032879.3639889
EDGE-IAAS-0-COMPUTE-1,6,0,eth6,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,2721830,0,8858,124554,0,418,True,noqueue,1000,8,0,4096,866828.0,2760.0,2932.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,2054,4208640,256.0,TC,8.0,23532.0,79.5,19832,67,0.0,3,188256,636,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,67,629,684,4,60.5,59.5,4.387482193696061,56.5,64.5,648.75,641.0,21.22940178149163,632.5,665.0,1689799747.0
EDGE-IAAS-0-COMPUTE-1,3,0,eth0,10000000000,True,8.0,4096.0,956291.0,6518.0,28873657.0,17938.0,True,4,16384,86594,0,163,14886658,0,13837,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,3058,25051136,1024.0,IPTABLES,73.0,58736.79452054795,52.72602739726028,57928,52,0.0,13,4287786,3849,INSERT,DROP,51,52,3828,3849,2,51.5,51.5,0.5,51.5,51.5,3838.5,3838.5,10.5,3838.5,3838.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695027857.9824665
EDGE-IAAS-0-COMPUTE-2,9,0,eth6,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,16593930,0,29421,217072,0,426,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,3057,12518808,512.0,OVS,28.0,73155.5,129.25,84900,150,0.0,5,2048354,3619,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,150,3481,3619,4,100.0,100.0,35.35533905932738,75.0,125.0,3559.0,3568.0,60.51446108162907,3500.0,3618.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689854181.0
EDGE-IAAS-0-COMPUTE-2,5,0,eth0,10000000000,True,8.0,4096.0,509508.0,3816.0,10007131.0,18568.0,True,4,16384,35396,0,324,1359754,0,15458,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000100001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,6152,1673344,34.0,IPTABLES,19.0,13626.947368421052,109.89473684210526,14756,119,0.0,13,258912,2088,INSERT,DROP,89,119,1962,2088,2,104.0,104.0,15.0,104.0,104.0,2025.0,2025.0,63.0,2025.0,2025.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694785107.0976756
EDGE-IAAS-0-COMPUTE-2,2,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,3686351,0,41860,78304,0,707,True,noqueue,1000,8,0,4096,1272470.0,16692.0,17191.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,4346,1182112,34.0,TC,33.0,9153.575757575758,123.6969696969697,7844,106,0.0,3,302068,4082,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,113,4027,4277,4,109.25,109.5,3.766629793329841,105.5,113.0,4139.25,4126.5,94.68467405023898,4054.5,4224.0,1689796823.0
EDGE-IAAS-0-COMPUTE-1,5,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,27165762,0,25288,103724,0,210,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000110001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,12172,99713024,1024.0,OVS,78.0,125158.56410256412,116.1025641025641,161700,150,0.0,5,9762368,9056,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,250,9056,9157,2,200.0,200.0,50.0,200.0,200.0,9106.5,9106.5,50.5,9106.5,9106.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689853320.0
EDGE-IAAS-0-COMPUTE-1,9,0,eth6,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,3755286,0,20690,71614,0,394,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,5036,5156864,128.0,OVS,57.0,11542.631578947368,63.42105263157895,4368,24,0.0,5,657930,3615,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,75,3533,3632,4,55.75,62.0,20.8851023459307,37.0,74.5,3599.25,3616.0,38.80963153651423,3574.0,3624.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689856549.0
EDGE-IAAS-0-COMPUTE-2,1,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,2277821,0,25858,69820,0,626,True,noqueue,1000,8,0,4096,88282.0,704.0,1193.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,2231,606832,34.0,TC,1.0,15022.0,203.0,7474,101,0.0,3,15022,203,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,101,203,265,2,101.0,101.0,0.0,101.0,101.0,234.0,234.0,31.0,234.0,234.0,1689796801.0
EDGE-IAAS-0-COMPUTE-2,4,0,eth6,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,19483584,0,34543,302412,0,591,True,noqueue,1000,8,0,4096,12350068.0,19208.0,22399.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,8531,34921664,512.0,TC,99.0,31201.939393939392,56.525252525252526,32016,58,0.0,3,3088992,5596,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,65,2544,5596,4,62.0,62.5,2.7386127875258306,59.5,64.5,4796.75,5523.5,1301.0875018614236,4021.0,5572.5,1689795682.0
EDGE-IAAS-0-COMPUTE-1,1,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,2188140,0,7101,29744,0,114,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000100001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,7051,14437368,256.0,OVS,99.0,17165.858585858587,55.37373737373738,15500,50,0.0,5,1699420,5482,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,50,5482,5482,1,50.0,50.0,0.0,50.0,50.0,5482.0,5482.0,0.0,5482.0,5482.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689848300.0
EDGE-IAAS-0-COMPUTE-1,8,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,8626224,0,8069,53598,0,120,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000100001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,8057,66002944,1024.0,OVS,121.0,57650.72727272727,53.47933884297521,79772,74,0.0,5,6975738,6471,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,74,6471,6471,1,74.0,74.0,0.0,74.0,74.0,6471.0,6471.0,0.0,6471.0,6471.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689849574.0
EDGE-IAAS-0-COMPUTE-1,4,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,1577006,0,17894,12936,0,118,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000100001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,18080,4917760,34.0,OVS,135.0,9616.11851851852,109.27407407407408,8800,100,0.0,5,1298176,14752,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100,14752,14752,1,100.0,100.0,0.0,100.0,100.0,14752.0,14752.0,0.0,14752.0,14752.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689846708.0
EDGE-IAAS-0-COMPUTE-1,8,0,eth6,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,8419901,0,27258,113958,0,413,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,6527,13364216,256.0,OVS,73.0,21105.479452054795,68.08219178082192,23250,75,0.0,5,1540700,4970,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,100,4970,5102,4,68.75,62.5,20.72890493972125,50.0,87.5,5025.5,5015.0,48.091059460153296,4989.0,5062.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689857168.0
EDGE-IAAS-0-COMPUTE-1,3,0,eth6,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,16038657,0,14959,157942,0,291,True,noqueue,1000,8,0,4096,9275606.0,5822.0,8727.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000101101101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,7137,58466304,1024.0,TC,11.0,131355.63636363635,123.45454545454544,113848,107,0.0,3,1444912,1358,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,107,1358,4352,2,104.5,104.5,2.5,104.5,104.5,2855.0,2855.0,1497.0,2855.0,2855.0,1689792337.0
EDGE-IAAS-0-COMPUTE-1,2,0,eth0,10000000000,True,8.0,4096.0,1200232.0,8651.0,19303109.0,22369.0,True,4,16384,48424,0,445,1477890,0,16804,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000011101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,3087,839664,34.0,IPTABLES,103.0,6580.42718446602,53.067961165048544,6572,53,0.0,13,677784,5466,INSERT,DROP,53,54,5457,5466,2,53.5,53.5,0.5,53.5,53.5,5461.5,5461.5,4.5,5461.5,5461.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694781050.9084694
EDGE-IAAS-0-COMPUTE-2,3,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,36286783,0,64225,431820,0,807,True,noqueue,1000,8,0,4096,21941720.0,39243.0,39768.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,8671,35516416,512.0,TC,81.0,66342.22222222222,120.1851851851852,58512,106,0.0,3,5373720,9735,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,110,9735,9920,4,106.75,108.0,3.6996621467371855,103.5,110.0,9828.0,9828.5,66.56951254140291,9773.0,9883.0,1689798657.0
EDGE-IAAS-0-COMPUTE-2,3,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,34023915,0,60227,431778,0,806,True,noqueue,1000,8,0,4096,19521724.0,34859.0,35383.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,7551,30928896,512.0,TC,73.0,65718.24657534246,119.05479452054794,57408,104,0.0,3,4797432,8691,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,116,8575,8785,4,109.0,108.0,5.196152422706632,104.0,114.0,8682.0,8684.0,74.43789357578571,8626.0,8738.0,1689798652.0
EDGE-IAAS-0-COMPUTE-2,1,0,eth6,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,7575232,0,13440,48468,0,110,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000011101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,13173,53953944,512.0,OVS,93.0,61967.87096774193,109.48387096774194,56600,100,0.0,5,5763012,10182,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100,10182,10182,1,100.0,100.0,0.0,100.0,100.0,10182.0,10182.0,0.0,10182.0,10182.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689848952.0
EDGE-IAAS-0-COMPUTE-1,4,0,eth6,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,13170032,0,12296,104224,0,202,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000101101101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,6210,50872320,1024.0,OVS,25.0,132550.88,122.96,106722,99,0.0,5,3313772,3074,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,100,3049,3074,2,99.5,99.5,0.5,99.5,99.5,3061.5,3061.5,12.5,3061.5,3061.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689853279.0
EDGE-IAAS-0-COMPUTE-1,3,0,eth0,10000000000,True,8.0,4096.0,1381923.0,6962.0,18082652.0,21840.0,True,4,16384,48868,0,102,9132576,0,16154,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000010101101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,3397,13914112,512.0,IPTABLES,44.0,65317.0,108.5,61404,102,0.0,13,2873948,4774,INSERT,DROP,102,116,4683,4774,2,109.0,109.0,7.0,109.0,109.0,4728.5,4728.5,45.5,4728.5,4728.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694799034.6520329
EDGE-IAAS-0-COMPUTE-2,3,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,5724691,0,10187,95970,0,202,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000110001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,5049,20654064,511.0,OVS,61.0,32206.32786885246,56.90163934426229,27734,49,0.0,5,1964586,3471,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,50,3471,3471,2,49.5,49.5,0.5,49.5,49.5,3471.0,3471.0,0.0,3471.0,3471.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689850246.0
EDGE-IAAS-0-COMPUTE-1,5,0,eth0,10000000000,True,8.0,4096.0,1931505.0,10556.0,24056035.0,36155.0,True,4,16384,28740,0,104,8696572,0,28072,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000010101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,3479,7124992,256.0,IPTABLES,101.0,36573.22772277228,105.70297029702972,36330,105,0.0,13,3693896,10676,INSERT,DROP,98,105,10676,10754,2,101.5,101.5,3.5,101.5,101.5,10715.0,10715.0,39.0,10715.0,10715.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694795273.0977342
EDGE-IAAS-0-COMPUTE-1,1,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,315058,0,3559,11692,0,107,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000100001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,3569,970768,34.0,OVS,35.0,4850.057142857143,55.114285714285714,4312,49,0.0,5,169752,1929,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,49,1929,1929,1,49.0,49.0,0.0,49.0,49.0,1929.0,1929.0,0.0,1929.0,1929.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689846929.0
EDGE-IAAS-0-COMPUTE-1,4,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,22564129,0,21054,206180,0,401,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,5064,41484288,1024.0,OVS,57.0,69294.59649122808,64.28070175438596,79772,74,0.0,5,3949792,3664,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,75,3612,3664,4,68.0,74.0,10.977249200050077,61.5,74.5,3645.75,3653.5,20.474068965401088,3629.5,3662.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689868854.0
EDGE-IAAS-0-COMPUTE-1,8,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,13095489,0,72013,139254,0,733,True,noqueue,1000,8,0,4096,7802020.0,40352.0,46449.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,11017,11281408,128.0,TC,72.0,19992.0,119.0,17304,103,0.0,3,1439424,8568,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,107,8568,11549,4,104.75,104.5,1.7853571071357126,103.0,106.5,10066.5,10074.5,1476.0929001929385,8590.5,11542.5,1689797452.0
EDGE-IAAS-0-COMPUTE-2,1,0,eth6,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,13149359,0,23343,197252,0,406,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,5575,22835200,512.0,OVS,64.0,36232.84375,64.015625,41884,74,0.0,5,2318902,4097,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,75,4080,4143,4,68.0,73.5,10.41633332799983,61.5,74.5,4114.0,4116.5,26.315394733881533,4088.5,4139.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689857759.0
EDGE-IAAS-0-COMPUTE-2,1,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,10181657,0,9548,204988,0,383,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,2100,17203200,1024.0,OVS,13.0,67250.61538461539,62.38461538461539,52822,49,0.0,5,874258,811,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,75,796,817,4,56.0,50.0,10.977249200050077,49.5,62.5,807.75,809.0,7.660776723022281,801.5,814.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689868812.0
EDGE-IAAS-0-COMPUTE-2,8,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,10294938,0,33291,145394,0,485,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,3553,7276544,256.0,OVS,24.0,48553.75,156.625,62000,200,0.0,5,1165290,3759,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,200,3759,3923,4,162.5,150.0,21.65063509461097,150.0,175.0,3829.5,3818.0,60.466933112239126,3779.5,3879.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689854540.0
EDGE-IAAS-0-COMPUTE-1,2,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,358794,0,4056,11734,0,108,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000100001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,4062,1104864,34.0,OVS,47.0,4823.148936170212,54.80851063829788,4400,50,0.0,5,226688,2576,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,50,2576,2576,1,50.0,50.0,0.0,50.0,50.0,2576.0,2576.0,0.0,2576.0,2576.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689846939.0
EDGE-IAAS-0-COMPUTE-1,4,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,8035615,0,14268,97896,0,200,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000110001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,7196,29474816,512.0,OVS,30.0,72183.86666666667,127.53333333333332,84900,150,0.0,5,2165516,3826,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,150,3826,3959,2,125.0,125.0,25.0,125.0,125.0,3892.5,3892.5,66.5,3892.5,3892.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689852923.0
